# W: 25
# H: 10
# R_BOLA: 0.2
#         t             x0             y0            vx0            vy0             x1             y1            vx1            vy1             x2             y2            vx2            vy2             x3             y3            vx3            vy3             x4             y4            vx4            vy4             x5             y5            vx5            vy5             x6             y6            vx6            vy6             x7             y7            vx7            vy7             x8             y8            vx8            vy8             x9             y9            vx9            vy9            x10            y10           vx10           vy10            x11            y11           vx11           vy11            x12            y12           vx12           vy12            x13            y13           vx13           vy13            x14            y14           vx14           vy14            x15            y15           vx15           vy15            x16            y16           vx16           vy16            x17            y17           vx17           vy17            x18            y18           vx18           vy18            x19            y19           vx19           vy19            x20            y20           vx20           vy20            x21            y21           vx21           vy21            x22            y22           vx22           vy22            x23            y23           vx23           vy23            x24            y24           vx24           vy24            x25            y25           vx25           vy25
    3.9900       0.710363       1.876848       0.127910       0.420473       3.191793       0.364065      -0.130951       0.041119       7.908849       1.481174       0.170496       0.321257      10.201767       2.131394      -0.135611       0.484301      11.341615       1.351221      -0.730709       0.288671      16.333057       2.386426      -0.360494       0.547976      18.317473       2.291686      -0.743920       0.524232      22.483127       0.962422      -0.580961       0.191083       1.808684       1.639181       0.403381      -0.441308       6.281267       0.631294       0.643354      -0.693911      10.137046       6.084985       0.728941       0.672928      11.891590       2.058994      -0.464924      -0.476092      12.720295       2.311691       0.367652      -0.132759      18.571968       1.318376       0.200636      -0.521710      20.199483       2.757646      -0.272239      -0.160991      23.487943       4.174500      -0.329001       0.194110       0.277667       4.461129       0.019465      -0.536058       1.403404       6.319122      -0.579168      -0.070396       7.957798       6.070938       0.182763      -0.132597      12.314576       7.547739       0.393914       0.237529      15.964299       6.723140       0.427859       0.030862      19.003529       7.698824       0.308797       0.275394      20.584016       7.122433      -0.945840       0.041501      21.325028       7.254896      -0.101425       0.253569       0.521762       6.246180       0.080642      -0.890682       6.774140       8.053449       0.766881      -0.437732
    4.0000       0.711642       1.881053       0.127910       0.420473       3.190484       0.364476      -0.130951       0.041119       7.910554       1.484387       0.170496       0.321257      10.200411       2.136237      -0.135611       0.484301      11.334308       1.354107      -0.730709       0.288671      16.329452       2.391906      -0.360494       0.547976      18.310034       2.296929      -0.743920       0.524232      22.477318       0.964333      -0.580961       0.191083       1.812718       1.634768       0.403381      -0.441308       6.287701       0.624355       0.643354      -0.693911      10.144335       6.091714       0.728941       0.672928      11.886941       2.054233      -0.464924      -0.476092      12.723971       2.310364       0.367652      -0.132759      18.573974       1.313159       0.200636      -0.521710      20.196760       2.756036      -0.272239      -0.160991      23.484653       4.176441      -0.329001       0.194110       0.277862       4.455769       0.019465      -0.536058       1.397612       6.318418      -0.579168      -0.070396       7.959625       6.069612       0.182763      -0.132597      12.318515       7.550115       0.393914       0.237529      15.968577       6.723448       0.427859       0.030862      19.006617       7.701578       0.308797       0.275394      20.574558       7.122848      -0.945840       0.041501      21.324013       7.257432      -0.101425       0.253569       0.522569       6.237273       0.080642      -0.890682       6.781809       8.049072       0.766881      -0.437732
    4.0100       0.712921       1.885257       0.127910       0.420473       3.189174       0.364888      -0.130951       0.041119       7.912259       1.487599       0.170496       0.321257      10.199055       2.141080      -0.135611       0.484301      11.327001       1.356994      -0.730709       0.288671      16.325847       2.397385      -0.360494       0.547976      18.302594       2.302171      -0.743920       0.524232      22.471508       0.966243      -0.580961       0.191083       1.816752       1.630355       0.403381      -0.441308       6.294134       0.617416       0.643354      -0.693911      10.151624       6.098443       0.728941       0.672928      11.882292       2.049472      -0.464924      -0.476092      12.727648       2.309036       0.367652      -0.132759      18.575981       1.307942       0.200636      -0.521710      20.194038       2.754426      -0.272239      -0.160991      23.481363       4.178382      -0.329001       0.194110       0.278056       4.450408       0.019465      -0.536058       1.391820       6.317714      -0.579168      -0.070396       7.961453       6.068286       0.182763      -0.132597      12.322454       7.552490       0.393914       0.237529      15.972856       6.723757       0.427859       0.030862      19.009705       7.704332       0.308797       0.275394      20.565100       7.123263      -0.945840       0.041501      21.322999       7.259967      -0.101425       0.253569       0.523375       6.228367       0.080642      -0.890682       6.789478       8.044695       0.766881      -0.437732
    4.0200       0.714200       1.889462       0.127910       0.420473       3.187865       0.365299      -0.130951       0.041119       7.913964       1.490812       0.170496       0.321257      10.197699       2.145923      -0.135611       0.484301      11.319694       1.359881      -0.730709       0.288671      16.322242       2.402865      -0.360494       0.547976      18.295155       2.307413      -0.743920       0.524232      22.465699       0.968154      -0.580961       0.191083       1.820786       1.625942       0.403381      -0.441308       6.300568       0.610476       0.643354      -0.693911      10.158914       6.105172       0.728941       0.672928      11.877643       2.044711      -0.464924      -0.476092      12.731324       2.307709       0.367652      -0.132759      18.577987       1.302724       0.200636      -0.521710      20.191315       2.752817      -0.272239      -0.160991      23.478073       4.180323      -0.329001       0.194110       0.278251       4.445048       0.019465      -0.536058       1.386029       6.317010      -0.579168      -0.070396       7.963280       6.066960       0.182763      -0.132597      12.326393       7.554865       0.393914       0.237529      15.977134       6.724066       0.427859       0.030862      19.012793       7.707086       0.308797       0.275394      20.555641       7.123678      -0.945840       0.041501      21.321985       7.262503      -0.101425       0.253569       0.524181       6.219460       0.080642      -0.890682       6.797146       8.040317       0.766881      -0.437732
    4.0300       0.715479       1.893667       0.127910       0.420473       3.186555       0.365710      -0.130951       0.041119       7.915669       1.494024       0.170496       0.321257      10.196343       2.150766      -0.135611       0.484301      11.312387       1.362767      -0.730709       0.288671      16.318638       2.408345      -0.360494       0.547976      18.287716       2.312656      -0.743920       0.524232      22.459889       0.970065      -0.580961       0.191083       1.824819       1.621528       0.403381      -0.441308       6.307001       0.603537       0.643354      -0.693911      10.166203       6.111902       0.728941       0.672928      11.872993       2.039950      -0.464924      -0.476092      12.735001       2.306381       0.367652      -0.132759      18.579994       1.297507       0.200636      -0.521710      20.188593       2.751207      -0.272239      -0.160991      23.474783       4.182264      -0.329001       0.194110       0.278445       4.439687       0.019465      -0.536058       1.380237       6.316306      -0.579168      -0.070396       7.965108       6.065634       0.182763      -0.132597      12.330332       7.557241       0.393914       0.237529      15.981413       6.724374       0.427859       0.030862      19.015880       7.709840       0.308797       0.275394      20.546183       7.124093      -0.945840       0.041501      21.320971       7.265039      -0.101425       0.253569       0.524988       6.210553       0.080642      -0.890682       6.804815       8.035940       0.766881      -0.437732
    4.0400       0.716758       1.897872       0.127910       0.420473       3.185246       0.366121      -0.130951       0.041119       7.917374       1.497237       0.170496       0.321257      10.194987       2.155609      -0.135611       0.484301      11.305080       1.365654      -0.730709       0.288671      16.315033       2.413825      -0.360494       0.547976      18.280277       2.317898      -0.743920       0.524232      22.454079       0.971976      -0.580961       0.191083       1.828853       1.617115       0.403381      -0.441308       6.313435       0.596598       0.643354      -0.693911      10.173493       6.118631       0.728941       0.672928      11.868344       2.035189      -0.464924      -0.476092      12.738677       2.305053       0.367652      -0.132759      18.582000       1.292290       0.200636      -0.521710      20.185871       2.749597      -0.272239      -0.160991      23.471493       4.184205      -0.329001       0.194110       0.278640       4.434326       0.019465      -0.536058       1.374445       6.315602      -0.579168      -0.070396       7.966936       6.064308       0.182763      -0.132597      12.334272       7.559616       0.393914       0.237529      15.985692       6.724683       0.427859       0.030862      19.018968       7.712594       0.308797       0.275394      20.536724       7.124508      -0.945840       0.041501      21.319956       7.267574      -0.101425       0.253569       0.525794       6.201646       0.080642      -0.890682       6.812484       8.031563       0.766881      -0.437732
    4.0500       0.718037       1.902076       0.127910       0.420473       3.183936       0.366532      -0.130951       0.041119       7.919079       1.500449       0.170496       0.321257      10.193631       2.160452      -0.135611       0.484301      11.297773       1.368541      -0.730709       0.288671      16.311428       2.419305      -0.360494       0.547976      18.272838       2.323140      -0.743920       0.524232      22.448270       0.973887      -0.580961       0.191083       1.832887       1.612702       0.403381      -0.441308       6.319868       0.589659       0.643354      -0.693911      10.180782       6.125360       0.728941       0.672928      11.863695       2.030428      -0.464924      -0.476092      12.742354       2.303726       0.367652      -0.132759      18.584006       1.287073       0.200636      -0.521710      20.183148       2.747987      -0.272239      -0.160991      23.468203       4.186147      -0.329001       0.194110       0.278835       4.428966       0.019465      -0.536058       1.368654       6.314898      -0.579168      -0.070396       7.968763       6.062982       0.182763      -0.132597      12.338211       7.561991       0.393914       0.237529      15.989970       6.724991       0.427859       0.030862      19.022056       7.715348       0.308797       0.275394      20.527266       7.124923      -0.945840       0.041501      21.318942       7.270110      -0.101425       0.253569       0.526601       6.192739       0.080642      -0.890682       6.820153       8.027185       0.766881      -0.437732
    4.0600       0.719316       1.906281       0.127910       0.420473       3.182627       0.366944      -0.130951       0.041119       7.920784       1.503662       0.170496       0.321257      10.192274       2.165295      -0.135611       0.484301      11.290466       1.371428      -0.730709       0.288671      16.307823       2.424784      -0.360494       0.547976      18.265398       2.328383      -0.743920       0.524232      22.442460       0.975798      -0.580961       0.191083       1.836921       1.608289       0.403381      -0.441308       6.326302       0.582720       0.643354      -0.693911      10.188071       6.132090       0.728941       0.672928      11.859046       2.025667      -0.464924      -0.476092      12.746030       2.302398       0.367652      -0.132759      18.586013       1.281856       0.200636      -0.521710      20.180426       2.746377      -0.272239      -0.160991      23.464913       4.188088      -0.329001       0.194110       0.279029       4.423605       0.019465      -0.536058       1.362862       6.314194      -0.579168      -0.070396       7.970591       6.061656       0.182763      -0.132597      12.342150       7.564366       0.393914       0.237529      15.994249       6.725300       0.427859       0.030862      19.025144       7.718102       0.308797       0.275394      20.517808       7.125338      -0.945840       0.041501      21.317928       7.272646      -0.101425       0.253569       0.527407       6.183832       0.080642      -0.890682       6.827822       8.022808       0.766881      -0.437732
    4.0700       0.720595       1.910486       0.127910       0.420473       3.181317       0.367355      -0.130951       0.041119       7.922489       1.506875       0.170496       0.321257      10.190918       2.170138      -0.135611       0.484301      11.283159       1.374314      -0.730709       0.288671      16.304218       2.430264      -0.360494       0.547976      18.257959       2.333625      -0.743920       0.524232      22.436651       0.977708      -0.580961       0.191083       1.840955       1.603876       0.403381      -0.441308       6.332735       0.575781       0.643354      -0.693911      10.195361       6.138819       0.728941       0.672928      11.854396       2.020906      -0.464924      -0.476092      12.749707       2.301071       0.367652      -0.132759      18.588019       1.276639       0.200636      -0.521710      20.177703       2.744767      -0.272239      -0.160991      23.461623       4.190029      -0.329001       0.194110       0.279224       4.418245       0.019465      -0.536058       1.357070       6.313490      -0.579168      -0.070396       7.972419       6.060330       0.182763      -0.132597      12.346089       7.566742       0.393914       0.237529      15.998527       6.725609       0.427859       0.030862      19.028232       7.720856       0.308797       0.275394      20.508349       7.125753      -0.945840       0.041501      21.316914       7.275181      -0.101425       0.253569       0.528213       6.174926       0.080642      -0.890682       6.835490       8.018431       0.766881      -0.437732
    4.0800       0.721875       1.914691       0.127910       0.420473       3.180008       0.367766      -0.130951       0.041119       7.924194       1.510087       0.170496       0.321257      10.189562       2.174981      -0.135611       0.484301      11.275852       1.377201      -0.730709       0.288671      16.300613       2.435744      -0.360494       0.547976      18.250520       2.338867      -0.743920       0.524232      22.430841       0.979619      -0.580961       0.191083       1.844988       1.599463       0.403381      -0.441308       6.339169       0.568842       0.643354      -0.693911      10.202650       6.145548       0.728941       0.672928      11.849747       2.016145      -0.464924      -0.476092      12.753383       2.299743       0.367652      -0.132759      18.590025       1.271422       0.200636      -0.521710      20.174981       2.743157      -0.272239      -0.160991      23.458333       4.191970      -0.329001       0.194110       0.279419       4.412884       0.019465      -0.536058       1.351278       6.312786      -0.579168      -0.070396       7.974246       6.059004       0.182763      -0.132597      12.350028       7.569117       0.393914       0.237529      16.002806       6.725917       0.427859       0.030862      19.031320       7.723609       0.308797       0.275394      20.498891       7.126168      -0.945840       0.041501      21.315899       7.277717      -0.101425       0.253569       0.529020       6.166019       0.080642      -0.890682       6.843159       8.014054       0.766881      -0.437732
    4.0900       0.723154       1.918895       0.127910       0.420473       3.178698       0.368177      -0.130951       0.041119       7.925899       1.513300       0.170496       0.321257      10.188206       2.179824      -0.135611       0.484301      11.268545       1.380088      -0.730709       0.288671      16.297008       2.441224      -0.360494       0.547976      18.243081       2.344110      -0.743920       0.524232      22.425031       0.981530      -0.580961       0.191083       1.849022       1.595050       0.403381      -0.441308       6.345602       0.561903       0.643354      -0.693911      10.209940       6.152277       0.728941       0.672928      11.845098       2.011384      -0.464924      -0.476092      12.757060       2.298415       0.367652      -0.132759      18.592032       1.266205       0.200636      -0.521710      20.172259       2.741547      -0.272239      -0.160991      23.455043       4.193911      -0.329001       0.194110       0.279613       4.407524       0.019465      -0.536058       1.345487       6.312082      -0.579168      -0.070396       7.976074       6.057678       0.182763      -0.132597      12.353967       7.571492       0.393914       0.237529      16.007084       6.726226       0.427859       0.030862      19.034408       7.726363       0.308797       0.275394      20.489432       7.126583      -0.945840       0.041501      21.314885       7.280253      -0.101425       0.253569       0.529826       6.157112       0.080642      -0.890682       6.850828       8.009676       0.766881      -0.437732
    4.1000       0.724433       1.923100       0.127910       0.420473       3.177389       0.368588      -0.130951       0.041119       7.927604       1.516512       0.170496       0.321257      10.186850       2.184667      -0.135611       0.484301      11.261237       1.382974      -0.730709       0.288671      16.293403       2.446703      -0.360494       0.547976      18.235642       2.349352      -0.743920       0.524232      22.419222       0.983441      -0.580961       0.191083       1.853056       1.590637       0.403381      -0.441308       6.352036       0.554964       0.643354      -0.693911      10.217229       6.159007       0.728941       0.672928      11.840449       2.006624      -0.464924      -0.476092      12.760737       2.297088       0.367652      -0.132759      18.594038       1.260988       0.200636      -0.521710      20.169536       2.739937      -0.272239      -0.160991      23.451753       4.195852      -0.329001       0.194110       0.279808       4.402163       0.019465      -0.536058       1.339695       6.311378      -0.579168      -0.070396       7.977902       6.056352       0.182763      -0.132597      12.357906       7.573868       0.393914       0.237529      16.011363       6.726534       0.427859       0.030862      19.037496       7.729117       0.308797       0.275394      20.479974       7.126998      -0.945840       0.041501      21.313871       7.282788      -0.101425       0.253569       0.530633       6.148205       0.080642      -0.890682       6.858497       8.005299       0.766881      -0.437732
    4.1100       0.725712       1.927305       0.127910       0.420473       3.176079       0.368999      -0.130951       0.041119       7.929309       1.519725       0.170496       0.321257      10.185494       2.189510      -0.135611       0.484301      11.253930       1.385861      -0.730709       0.288671      16.289798       2.452183      -0.360494       0.547976      18.228202       2.354594      -0.743920       0.524232      22.413412       0.985352      -0.580961       0.191083       1.857090       1.586224       0.403381      -0.441308       6.358470       0.548024       0.643354      -0.693911      10.224518       6.165736       0.728941       0.672928      11.835799       2.001863      -0.464924      -0.476092      12.764413       2.295760       0.367652      -0.132759      18.596044       1.255771       0.200636      -0.521710      20.166814       2.738327      -0.272239      -0.160991      23.448463       4.197793      -0.329001       0.194110       0.280003       4.396802       0.019465      -0.536058       1.333903       6.310674      -0.579168      -0.070396       7.979729       6.055026       0.182763      -0.132597      12.361846       7.576243       0.393914       0.237529      16.015642       6.726843       0.427859       0.030862      19.040584       7.731871       0.308797       0.275394      20.470516       7.127413      -0.945840       0.041501      21.312857       7.285324      -0.101425       0.253569       0.531439       6.139298       0.080642      -0.890682       6.866166       8.000922       0.766881      -0.437732
    4.1200       0.726991       1.931509       0.127910       0.420473       3.174770       0.369411      -0.130951       0.041119       7.931014       1.522937       0.170496       0.321257      10.184138       2.194353      -0.135611       0.484301      11.246623       1.388748      -0.730709       0.288671      16.286193       2.457663      -0.360494       0.547976      18.220763       2.359837      -0.743920       0.524232      22.407602       0.987263      -0.580961       0.191083       1.861124       1.581811       0.403381      -0.441308       6.364903       0.541085       0.643354      -0.693911      10.231808       6.172465       0.728941       0.672928      11.831150       1.997102      -0.464924      -0.476092      12.768090       2.294433       0.367652      -0.132759      18.598051       1.250553       0.200636      -0.521710      20.164092       2.736717      -0.272239      -0.160991      23.445173       4.199734      -0.329001       0.194110       0.280197       4.391442       0.019465      -0.536058       1.328112       6.309970      -0.579168      -0.070396       7.981557       6.053700       0.182763      -0.132597      12.365785       7.578618       0.393914       0.237529      16.019920       6.727152       0.427859       0.030862      19.043672       7.734625       0.308797       0.275394      20.461057       7.127828      -0.945840       0.041501      21.311842       7.287860      -0.101425       0.253569       0.532246       6.130392       0.080642      -0.890682       6.873834       7.996544       0.766881      -0.437732
    4.1300       0.728270       1.935714       0.127910       0.420473       3.173460       0.369822      -0.130951       0.041119       7.932719       1.526150       0.170496       0.321257      10.182782       2.199196      -0.135611       0.484301      11.239316       1.391635      -0.730709       0.288671      16.282588       2.463143      -0.360494       0.547976      18.213324       2.365079      -0.743920       0.524232      22.401793       0.989173      -0.580961       0.191083       1.865157       1.577398       0.403381      -0.441308       6.371337       0.534146       0.643354      -0.693911      10.239097       6.179195       0.728941       0.672928      11.826501       1.992341      -0.464924      -0.476092      12.771766       2.293105       0.367652      -0.132759      18.600057       1.245336       0.200636      -0.521710      20.161369       2.735108      -0.272239      -0.160991      23.441883       4.201675      -0.329001       0.194110       0.280392       4.386081       0.019465      -0.536058       1.322320       6.309266      -0.579168      -0.070396       7.983384       6.052374       0.182763      -0.132597      12.369724       7.580993       0.393914       0.237529      16.024199       6.727460       0.427859       0.030862      19.046760       7.737379       0.308797       0.275394      20.451599       7.128243      -0.945840       0.041501      21.310828       7.290396      -0.101425       0.253569       0.533052       6.121485       0.080642      -0.890682       6.881503       7.992167       0.766881      -0.437732
    4.1400       0.729549       1.939919       0.127910       0.420473       3.172150       0.370233      -0.130951       0.041119       7.934424       1.529363       0.170496       0.321257      10.181426       2.204039      -0.135611       0.484301      11.232009       1.394521      -0.730709       0.288671      16.278983       2.468622      -0.360494       0.547976      18.205885       2.370321      -0.743920       0.524232      22.395983       0.991084      -0.580961       0.191083       1.869191       1.572985       0.403381      -0.441308       6.377770       0.527207       0.643354      -0.693911      10.246387       6.185924       0.728941       0.672928      11.821852       1.987580      -0.464924      -0.476092      12.775443       2.291778       0.367652      -0.132759      18.602064       1.240119       0.200636      -0.521710      20.158647       2.733498      -0.272239      -0.160991      23.438593       4.203616      -0.329001       0.194110       0.280587       4.380721       0.019465      -0.536058       1.316528       6.308562      -0.579168      -0.070396       7.985212       6.051048       0.182763      -0.132597      12.373663       7.583369       0.393914       0.237529      16.028477       6.727769       0.427859       0.030862      19.049848       7.740133       0.308797       0.275394      20.442140       7.128658      -0.945840       0.041501      21.309814       7.292931      -0.101425       0.253569       0.533858       6.112578       0.080642      -0.890682       6.889172       7.987790       0.766881      -0.437732
    4.1500       0.730828       1.944124       0.127910       0.420473       3.170841       0.370644      -0.130951       0.041119       7.936128       1.532575       0.170496       0.321257      10.180069       2.208882      -0.135611       0.484301      11.224702       1.397408      -0.730709       0.288671      16.275378       2.474102      -0.360494       0.547976      18.198446       2.375564      -0.743920       0.524232      22.390174       0.992995      -0.580961       0.191083       1.873225       1.568572       0.403381      -0.441308       6.384204       0.520268       0.643354      -0.693911      10.253676       6.192653       0.728941       0.672928      11.817202       1.982819      -0.464924      -0.476092      12.779119       2.290450       0.367652      -0.132759      18.604070       1.234902       0.200636      -0.521710      20.155924       2.731888      -0.272239      -0.160991      23.435303       4.205558      -0.329001       0.194110       0.280781       4.375360       0.019465      -0.536058       1.310737       6.307858      -0.579168      -0.070396       7.987040       6.049722       0.182763      -0.132597      12.377602       7.585744       0.393914       0.237529      16.032756       6.728078       0.427859       0.030862      19.052936       7.742887       0.308797       0.275394      20.432682       7.129073      -0.945840       0.041501      21.308800       7.295467      -0.101425       0.253569       0.534665       6.103671       0.080642      -0.890682       6.896841       7.983412       0.766881      -0.437732
    4.1600       0.732107       1.948328       0.127910       0.420473       3.169531       0.371055      -0.130951       0.041119       7.937833       1.535788       0.170496       0.321257      10.178713       2.213725      -0.135611       0.484301      11.217395       1.400295      -0.730709       0.288671      16.271773       2.479582      -0.360494       0.547976      18.191006       2.380806      -0.743920       0.524232      22.384364       0.994906      -0.580961       0.191083       1.877259       1.564158       0.403381      -0.441308       6.390637       0.513329       0.643354      -0.693911      10.260966       6.199382       0.728941       0.672928      11.812553       1.978058      -0.464924      -0.476092      12.782796       2.289122       0.367652      -0.132759      18.606076       1.229685       0.200636      -0.521710      20.153202       2.730278      -0.272239      -0.160991      23.432013       4.207499      -0.329001       0.194110       0.280976       4.369999       0.019465      -0.536058       1.304945       6.307154      -0.579168      -0.070396       7.988867       6.048396       0.182763      -0.132597      12.381541       7.588119       0.393914       0.237529      16.037035       6.728386       0.427859       0.030862      19.056024       7.745641       0.308797       0.275394      20.423224       7.129488      -0.945840       0.041501      21.307785       7.298003      -0.101425       0.253569       0.535471       6.094764       0.080642      -0.890682       6.904510       7.979035       0.766881      -0.437732
    4.1700       0.733387       1.952533       0.127910       0.420473       3.168222       0.371467      -0.130951       0.041119       7.939538       1.539000       0.170496       0.321257      10.177357       2.218568      -0.135611       0.484301      11.210088       1.403181      -0.730709       0.288671      16.268168       2.485062      -0.360494       0.547976      18.183567       2.386048      -0.743920       0.524232      22.378554       0.996817      -0.580961       0.191083       1.881293       1.559745       0.403381      -0.441308       6.397071       0.506390       0.643354      -0.693911      10.268255       6.206112       0.728941       0.672928      11.807904       1.973297      -0.464924      -0.476092      12.786472       2.287795       0.367652      -0.132759      18.608083       1.224468       0.200636      -0.521710      20.150480       2.728668      -0.272239      -0.160991      23.428723       4.209440      -0.329001       0.194110       0.281171       4.364639       0.019465      -0.536058       1.299153       6.306450      -0.579168      -0.070396       7.990695       6.047070       0.182763      -0.132597      12.385480       7.590495       0.393914       0.237529      16.041313       6.728695       0.427859       0.030862      19.059112       7.748395       0.308797       0.275394      20.413765       7.129903      -0.945840       0.041501      21.306771       7.300538      -0.101425       0.253569       0.536278       6.085857       0.080642      -0.890682       6.912178       7.974658       0.766881      -0.437732
    4.1800       0.734666       1.956738       0.127910       0.420473       3.166912       0.371878      -0.130951       0.041119       7.941243       1.542213       0.170496       0.321257      10.176001       2.223411      -0.135611       0.484301      11.202781       1.406068      -0.730709       0.288671      16.264563       2.490541      -0.360494       0.547976      18.176128       2.391291      -0.743920       0.524232      22.372745       0.998728      -0.580961       0.191083       1.885326       1.555332       0.403381      -0.441308       6.403504       0.499451       0.643354      -0.693911      10.275544       6.212841       0.728941       0.672928      11.803255       1.968536      -0.464924      -0.476092      12.790149       2.286467       0.367652      -0.132759      18.610089       1.219251       0.200636      -0.521710      20.147757       2.727058      -0.272239      -0.160991      23.425433       4.211381      -0.329001       0.194110       0.281365       4.359278       0.019465      -0.536058       1.293362       6.305746      -0.579168      -0.070396       7.992523       6.045745       0.182763      -0.132597      12.389420       7.592870       0.393914       0.237529      16.045592       6.729003       0.427859       0.030862      19.062200       7.751149       0.308797       0.275394      20.404307       7.130318      -0.945840       0.041501      21.305757       7.303074      -0.101425       0.253569       0.537084       6.076951       0.080642      -0.890682       6.919847       7.970280       0.766881      -0.437732
    4.1900       0.735945       1.960943       0.127910       0.420473       3.165603       0.372289      -0.130951       0.041119       7.942948       1.545425       0.170496       0.321257      10.174645       2.228254      -0.135611       0.484301      11.195474       1.408955      -0.730709       0.288671      16.260959       2.496021      -0.360494       0.547976      18.168689       2.396533      -0.743920       0.524232      22.366935       1.000638      -0.580961       0.191083       1.889360       1.550919       0.403381      -0.441308       6.409938       0.492512       0.643354      -0.693911      10.282834       6.219570       0.728941       0.672928      11.798605       1.963775      -0.464924      -0.476092      12.793825       2.285140       0.367652      -0.132759      18.612095       1.214034       0.200636      -0.521710      20.145035       2.725448      -0.272239      -0.160991      23.422143       4.213322      -0.329001       0.194110       0.281560       4.353918       0.019465      -0.536058       1.287570       6.305043      -0.579168      -0.070396       7.994350       6.044419       0.182763      -0.132597      12.393359       7.595245       0.393914       0.237529      16.049870       6.729312       0.427859       0.030862      19.065288       7.753903       0.308797       0.275394      20.394848       7.130733      -0.945840       0.041501      21.304743       7.305610      -0.101425       0.253569       0.537891       6.068044       0.080642      -0.890682       6.927516       7.965903       0.766881      -0.437732
    4.2000       0.737224       1.965147       0.127910       0.420473       3.164293       0.372700      -0.130951       0.041119       7.944653       1.548638       0.170496       0.321257      10.173289       2.233097      -0.135611       0.484301      11.188167       1.411842      -0.730709       0.288671      16.257354       2.501501      -0.360494       0.547976      18.161250       2.401775      -0.743920       0.524232      22.361126       1.002549      -0.580961       0.191083       1.893394       1.546506       0.403381      -0.441308       6.416371       0.485572       0.643354      -0.693911      10.290123       6.226300       0.728941       0.672928      11.793956       1.959014      -0.464924      -0.476092      12.797502       2.283812       0.367652      -0.132759      18.614102       1.208817       0.200636      -0.521710      20.142312       2.723838      -0.272239      -0.160991      23.418853       4.215263      -0.329001       0.194110       0.281755       4.348557       0.019465      -0.536058       1.281778       6.304339      -0.579168      -0.070396       7.996178       6.043093       0.182763      -0.132597      12.397298       7.597620       0.393914       0.237529      16.054149       6.729621       0.427859       0.030862      19.068376       7.756657       0.308797       0.275394      20.385390       7.131148      -0.945840       0.041501      21.303728       7.308145      -0.101425       0.253569       0.538697       6.059137       0.080642      -0.890682       6.935185       7.961526       0.766881      -0.437732
    4.2100       0.738503       1.969352       0.127910       0.420473       3.162984       0.373111      -0.130951       0.041119       7.946358       1.551851       0.170496       0.321257      10.171933       2.237940      -0.135611       0.484301      11.180859       1.414728      -0.730709       0.288671      16.253749       2.506981      -0.360494       0.547976      18.153810       2.407017      -0.743920       0.524232      22.355316       1.004460      -0.580961       0.191083       1.897428       1.542093       0.403381      -0.441308       6.422805       0.478633       0.643354      -0.693911      10.297413       6.233029       0.728941       0.672928      11.789307       1.954253      -0.464924      -0.476092      12.801178       2.282484       0.367652      -0.132759      18.616108       1.203600       0.200636      -0.521710      20.139590       2.722228      -0.272239      -0.160991      23.415562       4.217204      -0.329001       0.194110       0.281949       4.343197       0.019465      -0.536058       1.275987       6.303635      -0.579168      -0.070396       7.998006       6.041767       0.182763      -0.132597      12.401237       7.599996       0.393914       0.237529      16.058428       6.729929       0.427859       0.030862      19.071464       7.759411       0.308797       0.275394      20.375932       7.131563      -0.945840       0.041501      21.302714       7.310681      -0.101425       0.253569       0.539503       6.050230       0.080642      -0.890682       6.942854       7.957148       0.766881      -0.437732
    4.2200       0.739782       1.973557       0.127910       0.420473       3.161674       0.373523      -0.130951       0.041119       7.948063       1.555063       0.170496       0.321257      10.170577       2.242783      -0.135611       0.484301      11.173552       1.417615      -0.730709       0.288671      16.250144       2.512461      -0.360494       0.547976      18.146371       2.412260      -0.743920       0.524232      22.349506       1.006371      -0.580961       0.191083       1.901462       1.537680       0.403381      -0.441308       6.429238       0.471694       0.643354      -0.693911      10.304702       6.239758       0.728941       0.672928      11.784658       1.949492      -0.464924      -0.476092      12.804855       2.281157       0.367652      -0.132759      18.618114       1.198382       0.200636      -0.521710      20.136868       2.720618      -0.272239      -0.160991      23.412272       4.219145      -0.329001       0.194110       0.282144       4.337836       0.019465      -0.536058       1.270195       6.302931      -0.579168      -0.070396       7.999833       6.040441       0.182763      -0.132597      12.405176       7.602371       0.393914       0.237529      16.062706       6.730238       0.427859       0.030862      19.074552       7.762165       0.308797       0.275394      20.366473       7.131978      -0.945840       0.041501      21.301700       7.313217      -0.101425       0.253569       0.540310       6.041323       0.080642      -0.890682       6.950522       7.952771       0.766881      -0.437732
