# t x1 v1 x2 v2
5.91000000 0.79621996 0.80646761 0.62559646 -0.13141083
5.91100000 0.79702623 0.80639770 0.62546802 -0.12598217
5.91200000 0.79783276 0.80734177 0.62534450 -0.12142142
5.91300000 0.79864091 0.80861786 0.62522518 -0.11729371
5.91400000 0.79944999 0.80933158 0.62510991 -0.11327681
5.91500000 0.80025957 0.80977092 0.62499863 -0.10895172
5.91600000 0.80106953 0.81067312 0.62489201 -0.10329738
5.91700000 0.80188092 0.81146333 0.62479203 -0.09741951
5.91800000 0.80269246 0.81184484 0.62469717 -0.09203761
5.91900000 0.80350461 0.81279619 0.62460796 -0.08696007
5.92000000 0.80431805 0.81355201 0.62452325 -0.08188502
5.92100000 0.80513171 0.81327985 0.62444419 -0.07636480
5.92200000 0.80594461 0.81345263 0.62437052 -0.07099661
5.92300000 0.80675862 0.81434348 0.62430219 -0.06621492
5.92400000 0.80757330 0.81474335 0.62423809 -0.06092786
5.92500000 0.80838810 0.81543273 0.62418034 -0.05626397
5.92600000 0.80920417 0.81589568 0.62412556 -0.05338729
5.92700000 0.81001990 0.81541691 0.62407356 -0.04973242
5.92800000 0.81083500 0.81477233 0.62402610 -0.04473017
5.92900000 0.81164944 0.81511620 0.62398410 -0.03934676
5.93000000 0.81246523 0.81611883 0.62394740 -0.03396422
5.93100000 0.81328168 0.81660045 0.62391617 -0.02865136
5.93200000 0.81409843 0.81711852 0.62389010 -0.02356721
5.93300000 0.81491591 0.81782343 0.62386904 -0.01870056
5.93400000 0.81573408 0.81874233 0.62385270 -0.01358358
5.93500000 0.81655340 0.81858921 0.62384187 -0.00832502
5.93600000 0.81737126 0.81783654 0.62383605 -0.00418683
5.93700000 0.81818907 0.81749381 0.62383350 0.00015651
5.93800000 0.81900625 0.81652005 0.62383636 0.00597469
5.93900000 0.81982211 0.81570626 0.62384545 0.01077431
5.94000000 0.82063766 0.81392767 0.62385791 0.01515053
5.94100000 0.82144997 0.81210790 0.62387575 0.02066557
5.94200000 0.82226187 0.81177811 0.62389924 0.02575636
5.94300000 0.82307352 0.81099708 0.62392726 0.03012852
5.94400000 0.82388387 0.81087993 0.62395950 0.03464982
5.94500000 0.82469528 0.81070607 0.62399656 0.03983619
5.94600000 0.82550528 0.80895194 0.62403917 0.04477305
5.94700000 0.82631319 0.80780860 0.62408611 0.04951720
5.94800000 0.82712090 0.80678468 0.62413821 0.05421750
5.94900000 0.82792676 0.80484472 0.62419454 0.05913818
5.95000000 0.82873059 0.80304566 0.62425648 0.06411198
5.95100000 0.82953285 0.80090663 0.62432277 0.06844399
5.95200000 0.83033240 0.79936279 0.62439337 0.07323546
5.95300000 0.83113157 0.79807362 0.62446924 0.07829095
5.95400000 0.83192855 0.79633392 0.62454995 0.08269904
5.95500000 0.83272424 0.79423186 0.62463464 0.08716192
5.95600000 0.83351701 0.79110000 0.62472428 0.09195641
5.95700000 0.83430644 0.78799236 0.62481855 0.09729724
5.95800000 0.83509300 0.78569478 0.62491887 0.10333652
5.95900000 0.83587783 0.78455665 0.62502522 0.10939159
5.96000000 0.83666211 0.78314191 0.62513765 0.11474496
5.96100000 0.83744412 0.78113771 0.62525471 0.12058514
5.96200000 0.83822438 0.77921101 0.62537882 0.12688868
5.96300000 0.83900254 0.77701378 0.62550849 0.13228266
5.96400000 0.83977841 0.77409699 0.62564339 0.13785003
5.96500000 0.84055073 0.77050921 0.62578419 0.14447834
5.96600000 0.84131943 0.76761098 0.62593235 0.15102594
5.96700000 0.84208595 0.76468015 0.62608624 0.15648919
5.96800000 0.84284879 0.76168809 0.62624532 0.16224982
5.96900000 0.84360933 0.75951382 0.62641074 0.16820196
5.97000000 0.84436782 0.75676043 0.62658173 0.17346532
5.97100000 0.84512285 0.75308457 0.62675767 0.17887179
5.97200000 0.84587399 0.75043688 0.62693947 0.18434483
5.97300000 0.84662372 0.74764105 0.62712636 0.18981236
5.97400000 0.84736927 0.74453514 0.62731910 0.19616646
5.97500000 0.84811279 0.74189649 0.62751869 0.20227878
5.97600000 0.84885306 0.73901178 0.62772365 0.20765517
5.97700000 0.84959082 0.73517131 0.62793400 0.21289749
5.97800000 0.85032341 0.73023670 0.62814945 0.21879198
5.97900000 0.85105129 0.72520759 0.62837159 0.22467521
5.98000000 0.85177382 0.72055024 0.62859880 0.22972145
5.98100000 0.85249239 0.71660188 0.62883103 0.23532263
5.98200000 0.85320702 0.71183648 0.62906944 0.24101086
5.98300000 0.85391606 0.70718829 0.62931305 0.24617659
5.98400000 0.85462140 0.70294414 0.62956180 0.25197629
5.98500000 0.85532195 0.69697340 0.62981701 0.25895171
5.98600000 0.85601535 0.69061043 0.63007970 0.26571407
5.98700000 0.85670317 0.68587092 0.63034843 0.27185296
5.98800000 0.85738709 0.68151381 0.63062341 0.27731298
5.98900000 0.85806620 0.67694461 0.63090306 0.28280838
5.99000000 0.85874098 0.67220886 0.63118902 0.28824267
5.99100000 0.85941062 0.66771950 0.63147954 0.29367393
5.99200000 0.86007642 0.66403339 0.63177637 0.29946870
5.99300000 0.86073869 0.65986679 0.63207848 0.30562848
5.99400000 0.86139615 0.65487294 0.63238763 0.31220404
5.99500000 0.86204843 0.65054701 0.63270289 0.31840639
5.99600000 0.86269725 0.64516857 0.63302444 0.32389919
5.99700000 0.86333877 0.63912719 0.63335069 0.32865821
5.99800000 0.86397550 0.63463391 0.63368176 0.33361014
5.99900000 0.86460804 0.63020407 0.63401791 0.33925878
6.00000000 0.86523591 0.62492601 0.63436028 0.34482618
6.00100000 0.86585789 0.62003540 0.63470756 0.34919744
6.00200000 0.86647598 0.61522926 0.63505867 0.35379447
6.00300000 0.86708835 0.60973171 0.63541515 0.35891789
6.00400000 0.86769544 0.60436035 0.63577651 0.36437270
6.00500000 0.86829707 0.59960420 0.63614390 0.36956131
6.00600000 0.86889465 0.59409663 0.63651563 0.37503112
6.00700000 0.86948526 0.58822595 0.63689396 0.38108161
6.00800000 0.87007110 0.58387544 0.63727779 0.38618233
6.00900000 0.87065301 0.57916469 0.63766632 0.39069187
6.01000000 0.87122943 0.57346168 0.63805918 0.39628082
6.01100000 0.87179994 0.56794056 0.63845888 0.40301743
6.01200000 0.87236531 0.56247216 0.63886521 0.40860131
6.01300000 0.87292488 0.55650821 0.63927609 0.41432412
6.01400000 0.87347833 0.55063035 0.63969386 0.42071864
6.01500000 0.87402614 0.54510802 0.64011752 0.42685826
6.01600000 0.87456855 0.54003122 0.64054758 0.43253192
6.01700000 0.87510620 0.53425250 0.64098259 0.43772964
6.01800000 0.87563705 0.52790910 0.64142303 0.44309219
6.01900000 0.87616202 0.52225326 0.64186877 0.44844400
6.02000000 0.87668156 0.51710060 0.64231992 0.45448600
6.02100000 0.87719622 0.51125284 0.64277774 0.46165792
6.02200000 0.87770406 0.50458937 0.64324324 0.46736101
6.02300000 0.87820540 0.49791468 0.64371247 0.47191710
6.02400000 0.87869989 0.49098480 0.64418707 0.47666357
6.02500000 0.87918737 0.48382994 0.64466579 0.48139414
6.02600000 0.87966755 0.47683278 0.64514986 0.48698887
6.02700000 0.88014104 0.46956157 0.64563977 0.49336594
6.02800000 0.88060668 0.46277273 0.64613659 0.49967602
6.02900000 0.88106658 0.45685267 0.64663912 0.50508685
6.03000000 0.88152038 0.45129328 0.64714677 0.51042409
6.03100000 0.88196917 0.44487170 0.64765997 0.51641966
6.03200000 0.88241012 0.43707107 0.64817961 0.52227551
6.03300000 0.88284331 0.42980649 0.64870452 0.52729770
6.03400000 0.88326974 0.42297292 0.64923420 0.53281259
6.03500000 0.88368926 0.41627778 0.64977015 0.53823298
6.03600000 0.88410229 0.41024084 0.65031067 0.54397875
6.03700000 0.88450974 0.40470816 0.65085810 0.55036864
6.03800000 0.88491171 0.39782088 0.65141140 0.55593479
6.03900000 0.88530538 0.39027258 0.65196997 0.56172155
6.04000000 0.88569225 0.38368199 0.65253485 0.56728508
6.04100000 0.88607274 0.37711143 0.65310454 0.57224840
6.04200000 0.88644648 0.37111381 0.65367934 0.57811867
6.04300000 0.88681497 0.36459867 0.65426078 0.58408998
6.04400000 0.88717567 0.35717006 0.65484752 0.58940473
6.04500000 0.88752931 0.34986806 0.65543959 0.59609547
6.04600000 0.88787541 0.34323040 0.65603972 0.60338761
6.04700000 0.88821577 0.33644397 0.65664637 0.60970624
6.04800000 0.88854830 0.32862947 0.65725913 0.61572708
6.04900000 0.88887303 0.32091482 0.65787782 0.62059929
6.05000000 0.88919013 0.31278881 0.65850033 0.62616034
6.05100000 0.88949861 0.30540985 0.65913014 0.63268717
6.05200000 0.88980095 0.29859255 0.65976570 0.63911650
6.05300000 0.89009579 0.29120410 0.66040837 0.64597441
6.05400000 0.89038336 0.28395312 0.66105765 0.65205004
6.05500000 0.89066370 0.27637739 0.66171247 0.65800345
6.05600000 0.89093611 0.26910975 0.66237366 0.66460862
6.05700000 0.89120192 0.26273938 0.66304169 0.67065949
6.05800000 0.89146159 0.25639569 0.66371498 0.67660404
6.05900000 0.89171471 0.24999492 0.66439490 0.68279429
6.06000000 0.89196158 0.24310897 0.66508056 0.68922050
6.06100000 0.89220093 0.23572985 0.66577334 0.69544763
6.06200000 0.89243304 0.22849758 0.66647146 0.70102944
6.06300000 0.89265792 0.22166750 0.66717540 0.70627517
6.06400000 0.89287637 0.21507686 0.66788401 0.71208627
6.06500000 0.89308808 0.20787800 0.66859957 0.71890317
6.06600000 0.89329213 0.20037849 0.66932182 0.72499924
6.06700000 0.89348883 0.19346692 0.67004957 0.73070615
6.06800000 0.89367906 0.18658793 0.67078323 0.73660808
6.06900000 0.89386201 0.17851011 0.67152279 0.74201214
6.07000000 0.89403608 0.17059161 0.67226725 0.74876951
6.07100000 0.89420319 0.16351186 0.67302033 0.75652576
6.07200000 0.89436311 0.15645534 0.67378030 0.76312982
6.07300000 0.89451610 0.14993290 0.67454659 0.77003612
6.07400000 0.89466297 0.14346248 0.67532038 0.77745672
6.07500000 0.89480303 0.13616704 0.67610150 0.78486443
6.07600000 0.89493531 0.12853426 0.67689011 0.79187733
6.07700000 0.89506010 0.12080695 0.67768525 0.79841362
6.07800000 0.89517692 0.11242749 0.67848693 0.80424165
6.07900000 0.89528495 0.10362566 0.67929374 0.81088318
6.08000000 0.89538417 0.09594357 0.68010870 0.81861799
6.08100000 0.89547684 0.08820185 0.68093097 0.82553223
6.08200000 0.89556058 0.07994714 0.68175976 0.83237042
6.08300000 0.89563673 0.07259338 0.68259571 0.83826898
6.08400000 0.89570576 0.06553230 0.68343630 0.84346085
6.08500000 0.89576780 0.05837852 0.68428264 0.84953416
6.08600000 0.89582252 0.05157608 0.68513537 0.85579385
6.08700000 0.89587095 0.04465343 0.68599422 0.86201657
6.08800000 0.89591183 0.03733551 0.68685940 0.86829110
6.08900000 0.89594562 0.03040217 0.68773081 0.87379309
6.09000000 0.89597263 0.02385306 0.68860699 0.87895512
6.09100000 0.89599333 0.01742091 0.68948872 0.88455759
6.09200000 0.89600747 0.01025834 0.69037610 0.89089122
6.09300000 0.89601385 0.00313596 0.69127050 0.89688420
6.09400000 0.89601375 -0.00419057 0.69216987 0.90236504
6.09500000 0.89600546 -0.01157450 0.69307523 0.90824195
6.09600000 0.89599060 -0.01905053 0.69398636 0.91437906
6.09700000 0.89596736 -0.02708199 0.69490399 0.92174677
6.09800000 0.89593643 -0.03435719 0.69582985 0.92907271
6.09900000 0.89589865 -0.04126826 0.69676213 0.93576131
6.10000000 0.89585390 -0.04793625 0.69770137 0.94202730
6.10100000 0.89580278 -0.05435615 0.69864619 0.94836511
6.10200000 0.89574518 -0.06095935 0.69959810 0.95544153
6.10300000 0.89568086 -0.06775648 0.70055707 0.96210853
6.10400000 0.89560967 -0.07459905 0.70152232 0.96823222
6.10500000 0.89553166 -0.08184824 0.70249353 0.97489803
6.10600000 0.89544597 -0.08963286 0.70347212 0.98206717
6.10700000 0.89535239 -0.09639506 0.70445767 0.98917608
6.10800000 0.89525318 -0.10243199 0.70545047 0.99646547
6.10900000 0.89514753 -0.10897225 0.70645060 1.00367396
6.11000000 0.89503524 -0.11588991 0.70745782 1.01087630
6.11100000 0.89491575 -0.12300045 0.70847235 1.01706397
6.11200000 0.89478924 -0.12936466 0.70949194 1.02256763
6.11300000 0.89465702 -0.13581502 0.71051749 1.02826732
6.11400000 0.89451761 -0.14264690 0.71154848 1.03447462
6.11500000 0.89437173 -0.14958595 0.71258644 1.04099656
6.11600000 0.89421844 -0.15662688 0.71363047 1.04672686
6.11700000 0.89405847 -0.16431601 0.71467989 1.05206401
6.11800000 0.89388980 -0.17215604 0.71573460 1.05735567
6.11900000 0.89371416 -0.17907093 0.71679460 1.06406864
6.12000000 0.89353166 -0.18558234 0.71786274 1.07095689
6.12100000 0.89334300 -0.19127534 0.71893652 1.07596825
6.12200000 0.89314911 -0.19741172 0.72001467 1.08121646
6.12300000 0.89294817 -0.20461291 0.72109895 1.08684073
6.12400000 0.89273989 -0.21154816 0.72218835 1.09277198
6.12500000 0.89252508 -0.21725839 0.72328449 1.09939945
6.12600000 0.89230537 -0.22271157 0.72438715 1.10510004
6.12700000 0.89207965 -0.22898771 0.72549469 1.11087002
6.12800000 0.89184739 -0.23639938 0.72660889 1.11838620
6.12900000 0.89160685 -0.24323073 0.72773146 1.12537568
6.13000000 0.89136093 -0.24872379 0.72885965 1.13013671
6.13100000 0.89110941 -0.25445423 0.72999174 1.13494466
6.13200000 0.89085202 -0.26026372 0.73112953 1.14077621
6.13300000 0.89058888 -0.26611225 0.73227329 1.14660661
6.13400000 0.89031980 -0.27278917 0.73342275 1.15271571
6.13500000 0.89004330 -0.27883193 0.73457872 1.15857621
6.13600000 0.88976214 -0.28381412 0.73573990 1.16342855
6.13700000 0.88947567 -0.28913204 0.73690558 1.16850725
6.13800000 0.88918387 -0.29494488 0.73807691 1.17362630
6.13900000 0.88888578 -0.30111915 0.73925283 1.17909894
6.14000000 0.88858163 -0.30687761 0.74043511 1.18450444
6.14100000 0.88827203 -0.31216698 0.74162184 1.18937936
6.14200000 0.88795730 -0.31730113 0.74281387 1.19548755
6.14300000 0.88763743 -0.32365381 0.74401282 1.20165692
6.14400000 0.88730999 -0.33080607 0.74521718 1.20607567
6.14500000 0.88697581 -0.33785746 0.74642497 1.21053799
6.14600000 0.88663428 -0.34461755 0.74763826 1.21661085
6.14700000 0.88628658 -0.35101086 0.74885819 1.22276263
6.14800000 0.88593226 -0.35783483 0.75008379 1.22815114
6.14900000 0.88557091 -0.36406496 0.75131449 1.23271628
6.15000000 0.88520413 -0.37035784 0.75254922 1.23696849
6.15100000 0.88483019 -0.37676250 0.75378843 1.24159216
6.15200000 0.88445060 -0.38320351 0.75503240 1.24644617
6.15300000 0.88406379 -0.39004816 0.75628132 1.25062542
6.15400000 0.88367050 -0.39628770 0.75753365 1.25446177
6.15500000 0.88327121 -0.40159041 0.75879024 1.25823348
6.15600000 0.88286732 -0.40620349 0.76005012 1.26229374
6.15700000 0.88245880 -0.41135526 0.76131483 1.26758192
6.15800000 0.88204461 -0.41637551 0.76258528 1.27267886
6.15900000 0.88162605 -0.42096359 0.76386019 1.27778109
6.16000000 0.88120269 -0.42591141 0.76514085 1.28296910
6.16100000 0.88077423 -0.43035205 0.76642613 1.28802061
6.16200000 0.88034198 -0.43493911 0.76771689 1.29281475
6.16300000 0.87990435 -0.44093828 0.76901176 1.29715217
6.16400000 0.87946010 -0.44708860 0.77031119 1.30183027
6.16500000 0.87901017 -0.45214518 0.77161542 1.30579111
6.16600000 0.87855581 -0.45683057 0.77292277 1.30895821
6.16700000 0.87809651 -0.46161995 0.77423333 1.31238786
6.16800000 0.87763257 -0.46654263 0.77554755 1.31610310
6.16900000 0.87716343 -0.47132470 0.77686554 1.31879591
6.17000000 0.87668992 -0.47634577 0.77818514 1.32092141
6.17100000 0.87621074 -0.48162769 0.77950738 1.32465704
6.17200000 0.87572667 -0.48666985 0.78083446 1.32785094
6.17300000 0.87523740 -0.49117739 0.78216308 1.33031704
6.17400000 0.87474431 -0.49553141 0.78349509 1.33368751
6.17500000 0.87424633 -0.49966741 0.78483046 1.33565394
6.17600000 0.87374498 -0.50414022 0.78616640 1.33790311
6.17700000 0.87323805 -0.50849306 0.78750627 1.34103918
6.17800000 0.87272799 -0.51312506 0.78884848 1.34362412
6.17900000 0.87221180 -0.51846822 0.79019351 1.34564972
6.18000000 0.87169106 -0.52304109 0.79153978 1.34826489
6.18100000 0.87116572 -0.52781651 0.79289004 1.35149595
6.18200000 0.87063542 -0.53245938 0.79424277 1.35361623
6.18300000 0.87010080 -0.53700236 0.79559728 1.35595757
6.18400000 0.86956142 -0.54122608 0.79695468 1.35819916
6.18500000 0.86901835 -0.54459358 0.79831367 1.35948422
6.18600000 0.86847223 -0.54861463 0.79967365 1.36074907
6.18700000 0.86792112 -0.55336838 0.80103517 1.36264252
6.18800000 0.86736550 -0.55670288 0.80239894 1.36403771
6.18900000 0.86680772 -0.56018097 0.80376325 1.36556572
6.19000000 0.86624513 -0.56308135 0.80513007 1.36738976
6.19100000 0.86568155 -0.56517331 0.80649803 1.36887775
6.19200000 0.86511479 -0.56805386 0.80786782 1.37022824
6.19300000 0.86454544 -0.57097462 0.80923848 1.37079816
6.19400000 0.86397284 -0.57429252 0.81060942 1.37111634
6.19500000 0.86339686 -0.57804065 0.81198072 1.37191395
6.19600000 0.86281676 -0.58220220 0.81335325 1.37291935
6.19700000 0.86223246 -0.58560821 0.81472656 1.37361859
6.19800000 0.86164554 -0.58752747 0.81610048 1.37354290
6.19900000 0.86105740 -0.59067577 0.81747364 1.37378762
6.20000000 0.86046419 -0.59381166 0.81884806 1.37512312
6.20100000 0.85986978 -0.59608629 0.82022389 1.37613783
6.20200000 0.85927202 -0.59904476 0.82160034 1.37649274
6.20300000 0.85867169 -0.60168804 0.82297687 1.37671795
6.20400000 0.85806864 -0.60494351 0.82435377 1.37592563
6.20500000 0.85746180 -0.60791003 0.82572872 1.37453660
6.20600000 0.85685282 -0.61041642 0.82710284 1.37401508
6.20700000 0.85624097 -0.61243715 0.82847675 1.37357277
6.20800000 0.85562795 -0.61415949 0.82984999 1.37260283
6.20900000 0.85501265 -0.61707691 0.83122196 1.37119433
6.21000000 0.85439379 -0.61912118 0.83259238 1.36918518
6.21100000 0.85377441 -0.62080157 0.83396033 1.36707868
6.21200000 0.85315219 -0.62339132 0.83532654 1.36478353
6.21300000 0.85252762 -0.62578587 0.83668990 1.36236159
6.21400000 0.85190062 -0.62808217 0.83805126 1.36125833
6.21500000 0.85127146 -0.62954917 0.83941241 1.36030703
6.21600000 0.85064152 -0.63167913 0.84077187 1.35928239
6.21700000 0.85000810 -0.63428312 0.84213098 1.35766731
6.21800000 0.84937295 -0.63545928 0.84348721 1.35505212
6.21900000 0.84873718 -0.63707185 0.84484108 1.35285567
6.22000000 0.84809881 -0.63888577 0.84619292 1.35090174
6.22100000 0.84745941 -0.64000986 0.84754289 1.34896151
6.22200000 0.84681879 -0.64105986 0.84889084 1.34732074
6.22300000 0.84617729 -0.64170764 0.85023753 1.34582421
6.22400000 0.84553537 -0.64273154 0.85158249 1.34383262
6.22500000 0.84489183 -0.64418659 0.85292519 1.34119021
6.22600000 0.84424700 -0.64601939 0.85426487 1.33741246
6.22700000 0.84359979 -0.64686475 0.85560002 1.33287171
6.22800000 0.84295327 -0.64680058 0.85693061 1.32867991
6.22900000 0.84230619 -0.64797313 0.85825738 1.32580102
6.23000000 0.84165732 -0.64967466 0.85958222 1.32233569
6.23100000 0.84100684 -0.65117910 0.86090205 1.31731768
6.23200000 0.84035497 -0.65160782 0.86221685 1.31266739
6.23300000 0.83970362 -0.65144193 0.86352738 1.30954333
6.23400000 0.83905208 -0.65229135 0.86483594 1.30583072
6.23500000 0.83839904 -0.65334095 0.86613905 1.30088288
6.23600000 0.83774540 -0.65521831 0.86743770 1.29624539
6.23700000 0.83708860 -0.65626884 0.86873154 1.29167030
6.23800000 0.83643286 -0.65603406 0.87002105 1.28692009
6.23900000 0.83577654 -0.65678722 0.87130538 1.28190131
6.24000000 0.83511929 -0.65732039 0.87258485 1.27675559
6.24100000 0.83446190 -0.65725452 0.87385889 1.27109321
6.24200000 0.83380478 -0.65716519 0.87512703 1.26598968
6.24300000 0.83314756 -0.65648458 0.87639087 1.26113616
6.24400000 0.83249181 -0.65560587 0.87764931 1.25621800
6.24500000 0.83183635 -0.65550028 0.87890330 1.25144568
6.24600000 0.83118081 -0.65500731 0.88015220 1.24562255
6.24700000 0.83052634 -0.65404974 0.88139455 1.24014697
6.24800000 0.82987271 -0.65328346 0.88263249 1.23487615
6.24900000 0.82921977 -0.65264897 0.88386430 1.22874480
6.25000000 0.82856741 -0.65253374 0.88508998 1.22266907
6.25100000 0.82791470 -0.65287603 0.88630964 1.21597365
6.25200000 0.82726166 -0.65249928 0.88752193 1.20821211
6.25300000 0.82660971 -0.65207507 0.88872606 1.20031200
6.25400000 0.82595751 -0.65193013 0.88992255 1.19284422
6.25500000 0.82530585 -0.65112457 0.89111175 1.18637933
6.25600000 0.82465526 -0.65025113 0.89229531 1.18087371
6.25700000 0.82400534 -0.64962409 0.89347350 1.17465204
6.25800000 0.82335601 -0.64928279 0.89464462 1.16681868
6.25900000 0.82270678 -0.64854973 0.89580714 1.15862541
6.26000000 0.82205891 -0.64737346 0.89696187 1.15091358
6.26100000 0.82141203 -0.64506759 0.89810896 1.14381679
6.26200000 0.82076878 -0.64257484 0.89924950 1.13657921
6.26300000 0.82012688 -0.64213639 0.90038212 1.12807415
6.26400000 0.81948451 -0.64174361 0.90150565 1.11976365
6.26500000 0.81884339 -0.63976223 0.90262165 1.11205381
6.26600000 0.81820498 -0.63694193 0.90372976 1.10436748
6.26700000 0.81756951 -0.63512603 0.90483038 1.09739385
6.26800000 0.81693473 -0.63390984 0.90592454 1.08959679
6.26900000 0.81630169 -0.63223119 0.90700958 1.08148253
6.27000000 0.81567027 -0.63142259 0.90808751 1.07378804
6.27100000 0.81503884 -0.63036099 0.90915715 1.06642860
6.27200000 0.81440954 -0.62868908 0.91022037 1.05871545
6.27300000 0.81378147 -0.62690292 0.91127458 1.05045833
6.27400000 0.81315574 -0.62472278 0.91232128 1.04241853
6.27500000 0.81253202 -0.62340012 0.91335942 1.03345318
6.27600000 0.81190894 -0.62166311 0.91438819 1.02434786
6.27700000 0.81128869 -0.61981210 0.91540812 1.01566755
6.27800000 0.81066931 -0.61779346 0.91641952 1.00682650
6.27900000 0.81005311 -0.61459004 0.91742177 0.99823444
6.28000000 0.80944013 -0.61222418 0.91841599 0.98990344
6.28100000 0.80882866 -0.61038502 0.91940158 0.98058555
6.28200000 0.80821936 -0.60844961 0.92037716 0.97117445
6.28300000 0.80761176 -0.60586483 0.92134393 0.96244439
6.28400000 0.80700763 -0.60281768 0.92230205 0.95376827
6.28500000 0.80640613 -0.59999190 0.92325146 0.94387538
6.28600000 0.80580765 -0.59705039 0.92418980 0.93363806
6.28700000 0.80521202 -0.59439937 0.92511874 0.92368924
6.28800000 0.80461885 -0.59256503 0.92603718 0.91396644
6.28900000 0.80402689 -0.59043016 0.92694667 0.90435253
6.29000000 0.80343799 -0.58784376 0.92784589 0.89417166
6.29100000 0.80285121 -0.58627787 0.92873501 0.88399987
6.29200000 0.80226544 -0.58397020 0.92961389 0.87373024
6.29300000 0.80168327 -0.57994470 0.93048248 0.86264916
6.29400000 0.80110555 -0.57600603 0.93133919 0.85102271
6.29500000 0.80053125 -0.57245380 0.93218452 0.84082371
6.29600000 0.79996064 -0.56822847 0.93302083 0.83162658
6.29700000 0.79939480 -0.56453279 0.93384777 0.82207733
6.29800000 0.79883157 -0.56225948 0.93466499 0.81333240
6.29900000 0.79827028 -0.55947240 0.93547444 0.80360908
6.30000000 0.79771263 -0.55587217 0.93627221 0.79230355
6.30100000 0.79715853 -0.55217276 0.93705905 0.78157030
6.30200000 0.79660828 -0.54880639 0.93783535 0.77078198
6.30300000 0.79606092 -0.54593497 0.93860061 0.75980667
6.30400000 0.79551641 -0.54310171 0.93935496 0.74862225
6.30500000 0.79497472 -0.53963718 0.94009785 0.73706197
6.30600000 0.79443714 -0.53589125 0.94082908 0.72593098
6.30700000 0.79390294 -0.53315928 0.94154972 0.71505273
6.30800000 0.79337082 -0.53067554 0.94225919 0.70408739
6.30900000 0.79284158 -0.52756334 0.94295789 0.69334174
6.31000000 0.79231569 -0.52376391 0.94364587 0.68217704
6.31100000 0.79179406 -0.51995492 0.94432225 0.67055166
6.31200000 0.79127578 -0.51581638 0.94498698 0.65906732
6.31300000 0.79076242 -0.51142734 0.94564038 0.64768917
6.31400000 0.79025293 -0.50744547 0.94628235 0.63674597
6.31500000 0.78974753 -0.50399994 0.94691387 0.62599442
6.31600000 0.78924493 -0.50035914 0.94753434 0.61536455
6.31700000 0.78874681 -0.49572612 0.94814460 0.60455525
6.31800000 0.78825348 -0.49140841 0.94874345 0.59342820
6.31900000 0.78776400 -0.48720766 0.94933146 0.58259816
6.32000000 0.78727906 -0.48435504 0.94990865 0.57238780
6.32100000 0.78679529 -0.48190073 0.95047623 0.56253903
6.32200000 0.78631526 -0.47764630 0.95103373 0.55245657
6.32300000 0.78583999 -0.47438746 0.95158115 0.54219671
6.32400000 0.78536649 -0.47121727 0.95211812 0.53139621
6.32500000 0.78489756 -0.46758836 0.95264394 0.52063498
6.32600000 0.78443131 -0.46369314 0.95315939 0.50941606
6.32700000 0.78397017 -0.45891014 0.95366277 0.49802192
6.32800000 0.78351349 -0.45485194 0.95415543 0.48651067
6.32900000 0.78306047 -0.45043393 0.95463579 0.47509653
6.33000000 0.78261262 -0.44531943 0.95510563 0.46386018
6.33100000 0.78216983 -0.44128881 0.95556351 0.45158448
6.33200000 0.78173004 -0.43791955 0.95600880 0.43955978
6.33300000 0.78129399 -0.43382414 0.95644263 0.42830487
6.33400000 0.78086239 -0.42970936 0.95686541 0.41704204
6.33500000 0.78043457 -0.42610917 0.95727672 0.40544331
6.33600000 0.78001018 -0.42204916 0.95767629 0.39386043
6.33700000 0.77959048 -0.41757139 0.95806444 0.38308219
6.33800000 0.77917503 -0.41309467 0.95844246 0.37212952
6.33900000 0.77876429 -0.40841189 0.95880870 0.36038029
6.34000000 0.77835821 -0.40400346 0.95916322 0.34852652
6.34100000 0.77795628 -0.39910585 0.95950575 0.33653860
6.34200000 0.77756000 -0.39413978 0.95983630 0.32414863
6.34300000 0.77716800 -0.38928313 0.96015405 0.31167389
6.34400000 0.77678143 -0.38400369 0.96045964 0.30051572
6.34500000 0.77639999 -0.37875219 0.96075508 0.29034780
6.34600000 0.77602393 -0.37431976 0.96104034 0.27914741
6.34700000 0.77565135 -0.36974313 0.96131337 0.26760685
6.34800000 0.77528444 -0.36514156 0.96157555 0.25621407
6.34900000 0.77492107 -0.36084186 0.96182580 0.24513220
6.35000000 0.77456276 -0.35627766 0.96206582 0.23332937
6.35100000 0.77420851 -0.35167319 0.96229246 0.22137676
6.35200000 0.77385941 -0.34654255 0.96250857 0.20956835
6.35300000 0.77351543 -0.34152581 0.96271160 0.19740950
6.35400000 0.77317636 -0.33661947 0.96290339 0.18678065
6.35500000 0.77284219 -0.33185899 0.96308516 0.17619972
6.35600000 0.77251264 -0.32732850 0.96325579 0.16470896
6.35700000 0.77218753 -0.32225311 0.96341458 0.15239757
6.35800000 0.77186814 -0.31703110 0.96356058 0.14076331
6.35900000 0.77155347 -0.31293249 0.96369610 0.12952762
6.36000000 0.77124227 -0.30885105 0.96381964 0.11782204
6.36100000 0.77093577 -0.30418134 0.96393175 0.10593769
6.36200000 0.77063391 -0.29967366 0.96403151 0.09405948
6.36300000 0.77033642 -0.29533500 0.96411986 0.08221612
6.36400000 0.77004324 -0.29044975 0.96419595 0.07067838
6.36500000 0.76975552 -0.28507683 0.96426122 0.05941833
