# t K1 K2 U1 U2 Uc E_tot
17.64800000 0.00001532 0.01575401 -1.21451865 -1.21333906 0.00013906 -2.41194933
17.64900000 0.00001837 0.01560952 -1.21451765 -1.21342227 0.00013275 -2.41217928
17.65000000 0.00001699 0.01556565 -1.21451666 -1.21350243 0.00012662 -2.41230981
17.65100000 0.00001699 0.01551908 -1.21451572 -1.21358012 0.00012061 -2.41243915
17.65200000 0.00001389 0.01552808 -1.21451472 -1.21365478 0.00011479 -2.41251275
17.65300000 0.00000949 0.01571576 -1.21451397 -1.21372723 0.00010903 -2.41240691
17.65400000 0.00000786 0.01571857 -1.21451327 -1.21379745 0.00010337 -2.41248092
17.65500000 0.00000529 0.01561746 -1.21451264 -1.21386459 0.00009788 -2.41265659
17.65600000 0.00000448 0.01556528 -1.21451218 -1.21392904 0.00009252 -2.41277894
17.65700000 0.00000359 0.01553661 -1.21451164 -1.21399065 0.00008733 -2.41287476
17.65800000 0.00000180 0.01554840 -1.21451128 -1.21404968 0.00008226 -2.41292850
17.65900000 0.00000364 0.01552550 -1.21451100 -1.21410604 0.00007732 -2.41301058
17.66000000 0.00000745 0.01539744 -1.21451037 -1.21415968 0.00007260 -2.41319256
17.66100000 0.00000973 0.01521677 -1.21450970 -1.21421032 0.00006807 -2.41342544
17.66200000 0.00001339 0.01515181 -1.21450888 -1.21425813 0.00006373 -2.41353808
17.66300000 0.00001650 0.01518100 -1.21450794 -1.21430336 0.00005955 -2.41355426
17.66400000 0.00001515 0.01516516 -1.21450693 -1.21434606 0.00005551 -2.41361718
17.66500000 0.00001860 0.01521932 -1.21450607 -1.21438605 0.00005160 -2.41360261
17.66600000 0.00002641 0.01540893 -1.21450484 -1.21442367 0.00004786 -2.41344531
17.66700000 0.00002425 0.01539876 -1.21450358 -1.21445888 0.00004424 -2.41349520
17.66800000 0.00002243 0.01525051 -1.21450245 -1.21449120 0.00004077 -2.41367993
17.66900000 0.00002372 0.01508671 -1.21450126 -1.21452082 0.00003745 -2.41387420
17.67000000 0.00002281 0.01507798 -1.21450006 -1.21454761 0.00003431 -2.41391257
17.67100000 0.00002226 0.01525454 -1.21449891 -1.21457200 0.00003127 -2.41376284
17.67200000 0.00002266 0.01536901 -1.21449773 -1.21459386 0.00002837 -2.41367155
17.67300000 0.00002315 0.01539660 -1.21449656 -1.21461313 0.00002559 -2.41366434
17.67400000 0.00002607 0.01536840 -1.21449534 -1.21462972 0.00002297 -2.41370762
17.67500000 0.00002632 0.01531395 -1.21449401 -1.21464366 0.00002050 -2.41377689
17.67600000 0.00002058 0.01519878 -1.21449277 -1.21465490 0.00001817 -2.41391015
17.67700000 0.00002139 0.01506235 -1.21449173 -1.21466348 0.00001597 -2.41405549
17.67800000 0.00002040 0.01489411 -1.21449045 -1.21466941 0.00001394 -2.41423140
17.67900000 0.00001616 0.01473036 -1.21448945 -1.21467273 0.00001205 -2.41440363
17.68000000 0.00001684 0.01459857 -1.21448841 -1.21467350 0.00001030 -2.41453620
17.68100000 0.00001831 0.01453467 -1.21448737 -1.21467173 0.00000870 -2.41459742
17.68200000 0.00001928 0.01452227 -1.21448623 -1.21466744 0.00000723 -2.41460488
17.68300000 0.00001951 0.01438888 -1.21448512 -1.21466064 0.00000590 -2.41473147
17.68400000 0.00001982 0.01424967 -1.21448396 -1.21465140 0.00000472 -2.41486116
17.68500000 0.00002235 0.01429197 -1.21448283 -1.21463970 0.00000367 -2.41480455
17.68600000 0.00002327 0.01427646 -1.21448153 -1.21462545 0.00000275 -2.41480450
17.68700000 0.00001944 0.01400621 -1.21448034 -1.21460881 0.00000197 -2.41506153
17.68800000 0.00001551 0.01368534 -1.21447924 -1.21458997 0.00000132 -2.41536703
17.68900000 0.00001565 0.01351377 -1.21447829 -1.21456893 0.00000081 -2.41551699
17.69000000 0.00001584 0.01339669 -1.21447717 -1.21454560 0.00000042 -2.41560982
17.69100000 0.00001368 0.01327081 -1.21447621 -1.21452008 0.00000016 -2.41571164
17.69200000 0.00001343 0.01313981 -1.21447523 -1.21449233 0.00000002 -2.41581431
17.69300000 0.00001455 0.01305851 -1.21447428 -1.21446247 0.00000001 -2.41586368
17.69400000 0.00001547 0.01302464 -1.21447322 -1.21443032 0.00000012 -2.41586332
17.69500000 0.00001740 0.01295672 -1.21447220 -1.21439599 0.00000035 -2.41589371
17.69600000 0.00001827 0.01280841 -1.21447101 -1.21435948 0.00000070 -2.41600311
17.69700000 0.00001420 0.01262642 -1.21446993 -1.21432105 0.00000116 -2.41614921
17.69800000 0.00001115 0.01243668 -1.21446900 -1.21428063 0.00000175 -2.41630006
17.69900000 0.00000701 0.01222018 -1.21446815 -1.21423843 0.00000244 -2.41647695
17.70000000 0.00000382 0.01214930 -1.21446759 -1.21419442 0.00000325 -2.41650564
17.70100000 0.00000288 0.01208817 -1.21446710 -1.21414819 0.00000419 -2.41652005
17.70200000 0.00000319 0.01196105 -1.21446667 -1.21410017 0.00000523 -2.41659737
17.70300000 0.00000139 0.01189006 -1.21446614 -1.21405022 0.00000639 -2.41661851
17.70400000 0.00000008 0.01167735 -1.21446604 -1.21399830 0.00000767 -2.41677924
17.70500000 0.00000019 0.01145116 -1.21446598 -1.21394515 0.00000906 -2.41695073
17.70600000 0.00000048 0.01134288 -1.21446628 -1.21389020 0.00001057 -2.41700254
17.70700000 0.00000041 0.01109579 -1.21446636 -1.21383356 0.00001217 -2.41719155
17.70800000 0.00000043 0.01088358 -1.21446662 -1.21377590 0.00001387 -2.41734465
17.70900000 0.00000126 0.01071615 -1.21446671 -1.21371650 0.00001567 -2.41745012
17.71000000 0.00000363 0.01050928 -1.21446722 -1.21365596 0.00001758 -2.41759269
17.71100000 0.00000319 0.01029189 -1.21446773 -1.21359398 0.00001958 -2.41774705
17.71200000 0.00000211 0.01009680 -1.21446818 -1.21353108 0.00002166 -2.41787867
17.71300000 0.00000132 0.00997186 -1.21446851 -1.21346670 0.00002383 -2.41793820
17.71400000 0.00000222 0.00984454 -1.21446879 -1.21340105 0.00002607 -2.41799701
17.71500000 0.00000290 0.00976021 -1.21446930 -1.21333401 0.00002843 -2.41801177
17.71600000 0.00000160 0.00962653 -1.21446970 -1.21326547 0.00003086 -2.41807617
17.71700000 0.00000161 0.00935548 -1.21446998 -1.21319595 0.00003336 -2.41827547
17.71800000 0.00000102 0.00921760 -1.21447038 -1.21312603 0.00003593 -2.41834187
17.71900000 0.00000068 0.00911199 -1.21447051 -1.21305425 0.00003856 -2.41837353
17.72000000 0.00000079 0.00883641 -1.21447082 -1.21298193 0.00004127 -2.41857427
17.72100000 0.00000027 0.00859774 -1.21447099 -1.21290919 0.00004402 -2.41873815
17.72200000 0.00000036 0.00837795 -1.21447109 -1.21283576 0.00004681 -2.41888174
17.72300000 0.00000031 0.00819565 -1.21447131 -1.21276191 0.00004965 -2.41898761
17.72400000 0.00000009 0.00811255 -1.21447139 -1.21268717 0.00005255 -2.41899337
17.72500000 0.00000093 0.00802851 -1.21447114 -1.21261118 0.00005547 -2.41899741
17.72600000 0.00000093 0.00800820 -1.21447088 -1.21253437 0.00005845 -2.41893766
17.72700000 0.00000187 0.00798410 -1.21447063 -1.21245572 0.00006152 -2.41887885
17.72800000 0.00000247 0.00783606 -1.21447015 -1.21237631 0.00006462 -2.41894330
17.72900000 0.00000139 0.00767179 -1.21446979 -1.21229633 0.00006778 -2.41902517
17.73000000 0.00000057 0.00755484 -1.21446952 -1.21221586 0.00007098 -2.41905898
17.73100000 0.00000011 0.00740683 -1.21446939 -1.21213440 0.00007427 -2.41912259
17.73200000 0.00000014 0.00729623 -1.21446935 -1.21205288 0.00007759 -2.41914826
17.73300000 0.00000037 0.00719589 -1.21446959 -1.21197003 0.00008103 -2.41916233
17.73400000 0.00000013 0.00700431 -1.21446967 -1.21188708 0.00008447 -2.41926784
17.73500000 0.00000086 0.00683506 -1.21446979 -1.21180393 0.00008794 -2.41934986
17.73600000 0.00000182 0.00666727 -1.21447017 -1.21172055 0.00009148 -2.41943015
17.73700000 0.00000203 0.00642242 -1.21447051 -1.21163707 0.00009504 -2.41958810
17.73800000 0.00000221 0.00616684 -1.21447092 -1.21155447 0.00009859 -2.41975776
17.73900000 0.00000230 0.00601606 -1.21447130 -1.21147210 0.00010214 -2.41982290
17.74000000 0.00000270 0.00581766 -1.21447173 -1.21138937 0.00010574 -2.41993500
17.74100000 0.00000424 0.00555032 -1.21447217 -1.21130766 0.00010931 -2.42011596
17.74200000 0.00000659 0.00537682 -1.21447282 -1.21122674 0.00011290 -2.42020325
17.74300000 0.00000748 0.00519231 -1.21447353 -1.21114565 0.00011652 -2.42030286
17.74400000 0.00000924 0.00499617 -1.21447427 -1.21106567 0.00012012 -2.42041441
17.74500000 0.00001266 0.00480165 -1.21447513 -1.21098584 0.00012375 -2.42052292
17.74600000 0.00001759 0.00469957 -1.21447614 -1.21090727 0.00012737 -2.42053889
17.74700000 0.00002080 0.00464418 -1.21447733 -1.21082743 0.00013109 -2.42050869
17.74800000 0.00002190 0.00449924 -1.21447852 -1.21074814 0.00013481 -2.42057072
17.74900000 0.00001946 0.00438652 -1.21447977 -1.21066918 0.00013854 -2.42060443
17.75000000 0.00001623 0.00433437 -1.21448082 -1.21059031 0.00014225 -2.42057828
17.75100000 0.00001391 0.00432093 -1.21448186 -1.21051073 0.00014600 -2.42051174
17.75200000 0.00001295 0.00417732 -1.21448275 -1.21043055 0.00014975 -2.42057327
17.75300000 0.00001511 0.00401666 -1.21448372 -1.21035214 0.00015346 -2.42065063
17.75400000 0.00001316 0.00391242 -1.21448475 -1.21027358 0.00015721 -2.42067554
17.75500000 0.00001008 0.00378089 -1.21448558 -1.21019582 0.00016088 -2.42072954
17.75600000 0.00001134 0.00365548 -1.21448637 -1.21011854 0.00016454 -2.42077355
17.75700000 0.00001144 0.00349337 -1.21448730 -1.21004205 0.00016821 -2.42085633
17.75800000 0.00001108 0.00335131 -1.21448810 -1.20996696 0.00017179 -2.42092088
17.75900000 0.00001302 0.00323192 -1.21448899 -1.20989236 0.00017538 -2.42096104
17.76000000 0.00001420 0.00303350 -1.21448993 -1.20981879 0.00017895 -2.42108207
17.76100000 0.00001505 0.00288807 -1.21449090 -1.20974771 0.00018242 -2.42115307
17.76200000 0.00001384 0.00284782 -1.21449188 -1.20967659 0.00018591 -2.42112090
17.76300000 0.00001232 0.00274128 -1.21449277 -1.20960548 0.00018938 -2.42115526
17.76400000 0.00001309 0.00258737 -1.21449365 -1.20953606 0.00019279 -2.42123647
17.76500000 0.00001417 0.00251284 -1.21449458 -1.20946801 0.00019615 -2.42123943
17.76600000 0.00001753 0.00243230 -1.21449553 -1.20939966 0.00019954 -2.42124583
17.76700000 0.00002329 0.00224918 -1.21449667 -1.20933294 0.00020291 -2.42135423
17.76800000 0.00002522 0.00209402 -1.21449792 -1.20926896 0.00020619 -2.42144144
17.76900000 0.00002400 0.00201696 -1.21449915 -1.20920605 0.00020943 -2.42145481
17.77000000 0.00002088 0.00196887 -1.21450034 -1.20914369 0.00021264 -2.42144163
17.77100000 0.00001809 0.00191659 -1.21450140 -1.20908158 0.00021581 -2.42143249
17.77200000 0.00001580 0.00187277 -1.21450242 -1.20902019 0.00021895 -2.42141509
17.77300000 0.00001316 0.00182194 -1.21450334 -1.20895881 0.00022207 -2.42140498
17.77400000 0.00001474 0.00173019 -1.21450419 -1.20889844 0.00022512 -2.42143259
17.77500000 0.00001794 0.00164027 -1.21450520 -1.20883955 0.00022816 -2.42145838
17.77600000 0.00002040 0.00159095 -1.21450624 -1.20878172 0.00023117 -2.42144544
17.77700000 0.00001952 0.00145714 -1.21450738 -1.20872401 0.00023420 -2.42152053
17.77800000 0.00001767 0.00126337 -1.21450837 -1.20867062 0.00023699 -2.42166095
17.77900000 0.00001459 0.00115801 -1.21450940 -1.20862008 0.00023967 -2.42171721
17.78000000 0.00000914 0.00109069 -1.21451020 -1.20857069 0.00024223 -2.42173882
17.78100000 0.00000765 0.00100677 -1.21451084 -1.20852271 0.00024469 -2.42177444
17.78200000 0.00000675 0.00092511 -1.21451151 -1.20847676 0.00024706 -2.42180935
17.78300000 0.00000529 0.00086671 -1.21451208 -1.20843233 0.00024933 -2.42182308
17.78400000 0.00000830 0.00075882 -1.21451260 -1.20838897 0.00025154 -2.42188291
17.78500000 0.00001072 0.00065402 -1.21451344 -1.20834990 0.00025365 -2.42194496
17.78600000 0.00000947 0.00058242 -1.21451415 -1.20831220 0.00025565 -2.42197880
17.78700000 0.00000961 0.00051620 -1.21451489 -1.20827724 0.00025754 -2.42200878
17.78800000 0.00000911 0.00048423 -1.21451561 -1.20824359 0.00025936 -2.42200651
17.78900000 0.00000690 0.00044843 -1.21451631 -1.20821062 0.00026114 -2.42201045
17.79000000 0.00000532 0.00041059 -1.21451684 -1.20817932 0.00026280 -2.42201745
17.79100000 0.00000414 0.00038533 -1.21451739 -1.20814896 0.00026442 -2.42201246
17.79200000 0.00000401 0.00035123 -1.21451779 -1.20811945 0.00026595 -2.42201605
17.79300000 0.00000441 0.00030075 -1.21451832 -1.20809167 0.00026744 -2.42203740
17.79400000 0.00000364 0.00025334 -1.21451876 -1.20806633 0.00026879 -2.42205931
17.79500000 0.00000714 0.00021853 -1.21451921 -1.20804282 0.00027005 -2.42206630
17.79600000 0.00001004 0.00018077 -1.21452000 -1.20802087 0.00027136 -2.42207870
17.79700000 0.00000822 0.00012969 -1.21452067 -1.20800141 0.00027250 -2.42211167
17.79800000 0.00001220 0.00009482 -1.21452133 -1.20798575 0.00027346 -2.42212659
17.79900000 0.00001708 0.00008188 -1.21452228 -1.20797134 0.00027446 -2.42212020
17.80000000 0.00001776 0.00006729 -1.21452322 -1.20795777 0.00027541 -2.42212053
17.80100000 0.00002068 0.00005352 -1.21452421 -1.20794595 0.00027630 -2.42211966
17.80200000 0.00002360 0.00003591 -1.21452530 -1.20793511 0.00027718 -2.42212373
17.80300000 0.00002079 0.00002211 -1.21452642 -1.20792738 0.00027792 -2.42213297
17.80400000 0.00001657 0.00001292 -1.21452736 -1.20792053 0.00027856 -2.42213985
17.80500000 0.00001141 0.00000367 -1.21452825 -1.20791622 0.00027906 -2.42215034
17.80600000 0.00000629 0.00000003 -1.21452889 -1.20791458 0.00027935 -2.42215779
17.80700000 0.00000494 0.00000294 -1.21452938 -1.20791569 0.00027946 -2.42215773
17.80800000 0.00000580 0.00001196 -1.21452988 -1.20791990 0.00027943 -2.42215259
17.80900000 0.00000544 0.00002340 -1.21453046 -1.20792643 0.00027930 -2.42214874
17.81000000 0.00000455 0.00003829 -1.21453092 -1.20793490 0.00027905 -2.42214393
17.81100000 0.00000506 0.00006033 -1.21453141 -1.20794561 0.00027870 -2.42213293
17.81200000 0.00000646 0.00009880 -1.21453192 -1.20795896 0.00027823 -2.42210739
17.81300000 0.00000723 0.00013518 -1.21453254 -1.20797637 0.00027760 -2.42208890
17.81400000 0.00000663 0.00016340 -1.21453312 -1.20799490 0.00027690 -2.42208108
17.81500000 0.00000442 0.00019614 -1.21453368 -1.20801581 0.00027608 -2.42207286
17.81600000 0.00000438 0.00020536 -1.21453404 -1.20803805 0.00027513 -2.42208722
17.81700000 0.00000582 0.00022554 -1.21453460 -1.20805990 0.00027426 -2.42208888
17.81800000 0.00000640 0.00026834 -1.21453510 -1.20808417 0.00027326 -2.42207126
17.81900000 0.00000873 0.00029369 -1.21453571 -1.20811011 0.00027221 -2.42207119
17.82000000 0.00000797 0.00032382 -1.21453640 -1.20813659 0.00027117 -2.42207003
17.82100000 0.00000660 0.00037959 -1.21453695 -1.20816504 0.00026998 -2.42204583
17.82200000 0.00000771 0.00044835 -1.21453752 -1.20819594 0.00026868 -2.42200871
17.82300000 0.00000706 0.00050821 -1.21453816 -1.20822938 0.00026728 -2.42198498
17.82400000 0.00000288 0.00053120 -1.21453867 -1.20826426 0.00026577 -2.42200308
17.82500000 0.00000132 0.00054266 -1.21453889 -1.20829905 0.00026417 -2.42202979
17.82600000 0.00000126 0.00055854 -1.21453917 -1.20833448 0.00026255 -2.42205129
17.82700000 0.00000105 0.00060630 -1.21453938 -1.20837009 0.00026091 -2.42204121
17.82800000 0.00000172 0.00067494 -1.21453961 -1.20840828 0.00025915 -2.42201209
17.82900000 0.00000122 0.00071303 -1.21453994 -1.20844772 0.00025735 -2.42201605
17.83000000 0.00000003 0.00074564 -1.21454009 -1.20848781 0.00025547 -2.42202676
17.83100000 0.00000005 0.00080336 -1.21454001 -1.20852878 0.00025347 -2.42201191
17.83200000 0.00000004 0.00089878 -1.21454000 -1.20857167 0.00025141 -2.42196144
17.83300000 0.00000105 0.00102591 -1.21453993 -1.20861717 0.00024919 -2.42188093
17.83400000 0.00000374 0.00114993 -1.21453955 -1.20866574 0.00024674 -2.42180488
17.83500000 0.00000268 0.00125678 -1.21453909 -1.20871636 0.00024416 -2.42175183
17.83600000 0.00000150 0.00132732 -1.21453885 -1.20876900 0.00024156 -2.42173746
17.83700000 0.00000104 0.00137939 -1.21453856 -1.20882201 0.00023892 -2.42174121
17.83800000 0.00000014 0.00144918 -1.21453840 -1.20887620 0.00023628 -2.42172900
17.83900000 0.00000011 0.00148275 -1.21453839 -1.20893138 0.00023364 -2.42175327
17.84000000 0.00000007 0.00151049 -1.21453826 -1.20898630 0.00023097 -2.42178303
17.84100000 0.00000015 0.00154458 -1.21453828 -1.20904196 0.00022832 -2.42180719
17.84200000 0.00000012 0.00160411 -1.21453842 -1.20909758 0.00022571 -2.42180605
17.84300000 0.00000002 0.00171434 -1.21453843 -1.20915478 0.00022299 -2.42175587
17.84400000 0.00000023 0.00179711 -1.21453848 -1.20921360 0.00022020 -2.42173455
17.84500000 0.00000002 0.00187249 -1.21453864 -1.20927294 0.00021742 -2.42172165
17.84600000 0.00000000 0.00191592 -1.21453854 -1.20933354 0.00021451 -2.42174165
17.84700000 0.00000009 0.00194582 -1.21453863 -1.20939358 0.00021169 -2.42177461
17.84800000 0.00000073 0.00197984 -1.21453867 -1.20945443 0.00020881 -2.42180372
17.84900000 0.00000119 0.00200842 -1.21453900 -1.20951481 0.00020604 -2.42183816
17.85000000 0.00000055 0.00212554 -1.21453914 -1.20957581 0.00020320 -2.42178566
17.85100000 0.00000058 0.00229644 -1.21453932 -1.20963893 0.00020026 -2.42168096
17.85200000 0.00000000 0.00241201 -1.21453947 -1.20970400 0.00019723 -2.42163423
17.85300000 0.00000023 0.00252001 -1.21453935 -1.20976946 0.00019410 -2.42159447
17.85400000 0.00000033 0.00264199 -1.21453927 -1.20983652 0.00019091 -2.42154255
17.85500000 0.00000104 0.00273626 -1.21453910 -1.20990421 0.00018768 -2.42151833
17.85600000 0.00000176 0.00285397 -1.21453882 -1.20997269 0.00018438 -2.42147140
17.85700000 0.00000080 0.00298236 -1.21453853 -1.21004226 0.00018103 -2.42141660
17.85800000 0.00000015 0.00316345 -1.21453844 -1.21011275 0.00017770 -2.42130989
17.85900000 0.00000001 0.00333402 -1.21453836 -1.21018539 0.00017428 -2.42121543
17.86000000 0.00000001 0.00341095 -1.21453839 -1.21025851 0.00017087 -2.42121506
17.86100000 0.00000021 0.00355130 -1.21453841 -1.21033161 0.00016747 -2.42115105
17.86200000 0.00000163 0.00363025 -1.21453859 -1.21040644 0.00016403 -2.42114912
17.86300000 0.00000243 0.00365939 -1.21453896 -1.21047989 0.00016071 -2.42119633
17.86400000 0.00000302 0.00381418 -1.21453926 -1.21055400 0.00015735 -2.42111872
17.86500000 0.00000293 0.00402007 -1.21453972 -1.21062919 0.00015398 -2.42099193
17.86600000 0.00000116 0.00422139 -1.21454000 -1.21070585 0.00015050 -2.42087280
17.86700000 0.00000117 0.00439148 -1.21454018 -1.21078330 0.00014697 -2.42078386
17.86800000 0.00000398 0.00457471 -1.21454047 -1.21086148 0.00014343 -2.42067982
17.86900000 0.00001000 0.00474359 -1.21454104 -1.21094053 0.00013993 -2.42058804
17.87000000 0.00001457 0.00494191 -1.21454183 -1.21101990 0.00013648 -2.42046877
17.87100000 0.00001706 0.00506618 -1.21454268 -1.21110047 0.00013299 -2.42042691
17.87200000 0.00001806 0.00508667 -1.21454359 -1.21118006 0.00012956 -2.42048935
17.87300000 0.00002143 0.00518165 -1.21454448 -1.21125913 0.00012616 -2.42047436
17.87400000 0.00002740 0.00532897 -1.21454555 -1.21133834 0.00012280 -2.42040473
17.87500000 0.00002764 0.00537574 -1.21454669 -1.21141775 0.00011944 -2.42044162
17.87600000 0.00002466 0.00540533 -1.21454776 -1.21149575 0.00011614 -2.42049739
17.87700000 0.00002378 0.00546953 -1.21454877 -1.21157366 0.00011284 -2.42051629
17.87800000 0.00002439 0.00547267 -1.21454980 -1.21165065 0.00010958 -2.42059380
17.87900000 0.00002428 0.00555884 -1.21455082 -1.21172665 0.00010637 -2.42058799
17.88000000 0.00002546 0.00574855 -1.21455183 -1.21180285 0.00010316 -2.42047752
17.88100000 0.00002276 0.00586976 -1.21455290 -1.21187939 0.00009994 -2.42043983
17.88200000 0.00002003 0.00598055 -1.21455379 -1.21195512 0.00009673 -2.42041159
17.88300000 0.00002052 0.00617578 -1.21455473 -1.21203097 0.00009354 -2.42029586
17.88400000 0.00001499 0.00635529 -1.21455563 -1.21210697 0.00009033 -2.42020199
17.88500000 0.00000939 0.00648621 -1.21455630 -1.21218276 0.00008709 -2.42015636
17.88600000 0.00000837 0.00659332 -1.21455687 -1.21225802 0.00008386 -2.42012934
17.88700000 0.00001074 0.00662952 -1.21455746 -1.21233271 0.00008068 -2.42016924
17.88800000 0.00001845 0.00660104 -1.21455819 -1.21240603 0.00007759 -2.42026715
17.88900000 0.00002324 0.00657518 -1.21455919 -1.21247806 0.00007461 -2.42036421
17.89000000 0.00002190 0.00666420 -1.21456011 -1.21254875 0.00007169 -2.42035107
17.89100000 0.00002178 0.00683000 -1.21456105 -1.21261937 0.00006879 -2.42025985
17.89200000 0.00002085 0.00697274 -1.21456196 -1.21268941 0.00006591 -2.42019187
17.89300000 0.00002245 0.00704421 -1.21456285 -1.21275902 0.00006305 -2.42019215
